FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
cfgloopanal.c,mark_irreducible_loops-6,"set(['46', '37', '35'])","set(['46', '37', '35'])",set([]),set([]),subset
cfgloopanal.c,mark_irreducible_loops-5,set(['35']),set(['35']),set([]),set([]),subset
cfgloopanal.c,mark_irreducible_loops-4,"set(['46', '37', '35'])",set(['46']),"set(['37', '35'])",set([]),subset
cfgloopanal.c,average_num_loop_insns-2,"set(['1', '3', '12'])","set(['3', '12'])",set(['1']),set([]),subset
cfgloopanal.c,average_num_loop_insns-3,set(['1']),set(['1']),set([]),set([]),subset
cfgloopanal.c,average_num_loop_insns-0,"set(['1', '3'])",set(['3']),set(['1']),set([]),subset
cfgloopanal.c,number_of_loops-0,set(['6']),set(['6']),set([]),set([]),subset
cfgloopanal.c,estimate_reg_pressure_cost-0,set(['11']),set(['11']),set([]),set([]),subset
cfgloopanal.c,estimate_reg_pressure_cost-1,set(['11']),set(['11']),set([]),set([]),subset
cfgloopanal.c,estimate_reg_pressure_cost-2,"set(['11', '10', '5'])","set(['10', '5'])",set(['11']),set([]),subset
cfgloopanal.c,num_loop_insns-2,set(['1']),set(['1']),set([]),set([]),subset
cfgloopanal.c,get_loop_level-0,"set(['1', '4'])","set(['1', '4'])",set([]),set([]),subset
cfgloopanal.c,num_loop_insns-0,"set(['1', '3'])",set(['3']),set(['1']),set([]),subset
cfgloopanal.c,num_loop_insns-1,"set(['1', '18', '3', '12'])","set(['1', '18', '3', '12'])",set([]),set([]),subset
ipa-inline.c,cgraph_set_inline_failed-0,set(['3']),set(['3']),set([]),set([]),subset
ipa-inline.c,estimate_function_body_sizes-6,set(['33']),set(['33']),set([]),set([]),subset
ipa-inline.c,handled_component_p-0,set(['3']),set(['3']),set([]),set([]),subset
ipa-inline.c,cgraph_mark_inline_edge-6,set(['10']),set(['10']),set([]),set([]),subset
ipa-inline.c,estimate_function_body_sizes-2,"set(['33', '18', '36', '40', '7', '32', '9'])","set(['33', '18', '36', '40', '7', '32', '9'])",set([]),set([]),subset
ipa-inline.c,estimate_function_body_sizes-3,"set(['9', '7'])","set(['9', '7'])",set([]),set([]),subset
ipa-inline.c,cgraph_recursive_inlining_p-0,set(['3']),set(['3']),set([]),set([]),subset
ipa-inline.c,estimate_function_body_sizes-0,"set(['9', '7'])",{},"set(['9', '7'])",set([]),subset
ipa-inline.c,estimate_function_body_sizes-1,"set(['9', '42', '7'])","set(['9', '42', '7'])",set([]),set([]),subset
ipa-inline.c,gimple_expr_code-1,set(['8']),set(['8']),set([]),set([]),subset
ipa-inline.c,cgraph_default_inline_p-0,set(['21']),set(['21']),set([]),set([]),subset
ipa-inline.c,cgraph_default_inline_p-1,set(['21']),set(['21']),set([]),set([]),subset
ipa-inline.c,cgraph_early_inlining-2,"set(['4', '21'])","set(['4', '21'])",set([]),set([]),subset
ipa-inline.c,cgraph_early_inlining-3,"set(['4', '21'])","set(['4', '21'])",set([]),set([]),subset
ipa-inline.c,cgraph_early_inlining-0,set(['21']),set(['21']),set([]),set([]),subset
ipa-inline.c,cgraph_early_inlining-1,set(['21']),set(['21']),set([]),set([]),subset
ipa-inline.c,gimple_op-0,set(['3']),set(['3']),set([]),set([]),subset
ipa-inline.c,gimple_expr_code-0,set(['8']),set(['8']),set([]),set([]),subset
ipa-inline.c,update_noncloned_frequencies-0,set(['3']),set(['3']),set([]),set([]),subset
ipa-inline.c,update_noncloned_frequencies-1,set(['2']),set(['2']),set([]),set([]),subset
ipa-inline.c,try_inline-2,"set(['10', '18'])","set(['10', '18'])",set([]),set([]),subset
ipa-inline.c,try_inline-3,"set(['18', '17'])","set(['18', '17'])",set([]),set([]),subset
ipa-inline.c,try_inline-0,set(['18']),set(['18']),set([]),set([]),subset
ipa-inline.c,try_inline-1,set(['18']),set(['18']),set([]),set([]),subset
ipa-inline.c,update_caller_keys-1,"set(['19', '10', '38', '40'])","set(['19', '10', '38', '40'])",set([]),set([]),subset
ipa-inline.c,update_caller_keys-0,"set(['38', '19', '32', '30', '36', '35', '33', '40'])","set(['33', '32', '30', '40', '38'])","set(['19', '36', '35'])",set([]),subset
ipa-inline.c,gt_pch_na_order-0,"set(['11', '2'])",set(['2']),set(['11']),set([]),subset
ipa-inline.c,compute_max_insns-0,set(['2']),set(['2']),set([]),set([]),subset
ipa-inline.c,gt_ggc_ma_order-0,"set(['2', '17'])",set(['2']),set(['17']),set([]),subset
ipa-inline.c,cgraph_estimate_growth-3,"set(['3', '15'])",set(['3']),set(['15']),set([]),subset
ipa-inline.c,cgraph_decide_inlining_of_small_functions-8,set(['26']),{},set(['26']),set([]),subset
ipa-inline.c,cgraph_estimate_growth-4,"set(['3', '15', '6'])","set(['3', '15', '6'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining_of_small_functions-1,"set(['24', '26', '15', '28', '5', '107'])","set(['28', '26', '15', '107'])","set(['24', '5'])",set([]),subset
ipa-inline.c,cgraph_decide_inlining_of_small_functions-0,set(['5']),set(['5']),set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining_of_small_functions-3,{},{},set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining_of_small_functions-2,"set(['26', '95', '93', '104'])","set(['93', '95', '104'])",set(['26']),set([]),subset
ipa-inline.c,cgraph_decide_inlining_of_small_functions-5,"set(['103', '26', '104'])","set(['103', '26', '104'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining_of_small_functions-4,"set(['103', '26', '104'])","set(['103', '26', '104'])",set([]),set([]),subset
ipa-inline.c,cgraph_estimate_growth-1,set(['15']),set(['15']),set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining_of_small_functions-6,"set(['54', '26', '56', '51', '104'])","set(['54', '56', '51', '104'])",set(['26']),set([]),subset
ipa-inline.c,cgraph_estimate_growth-2,"set(['8', '3', '15', '14'])","set(['8', '3', '15', '14'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining_of_small_functions-7,"set(['26', '49', '40', '77', '104', '95', '97'])","set(['49', '40', '77', '97', '95', '104'])",set(['26']),set([]),subset
ipa-inline.c,cgraph_mark_inline-0,"set(['9', '10', '4'])","set(['9', '10', '4'])",set([]),set([]),subset
ipa-inline.c,cgraph_mark_inline-1,set(['4']),set(['4']),set([]),set([]),subset
ipa-inline.c,cgraph_estimate_growth-0,set(['15']),set(['15']),set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining_incrementally-4,"set(['39', '37', '43', '88', '89', '8', '93'])","set(['39', '37', '43', '88', '89', '8', '93'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining_incrementally-5,set(['93']),{},set(['93']),set([]),subset
ipa-inline.c,cgraph_decide_inlining_incrementally-0,"set(['93', '89', '43'])",set(['89']),"set(['93', '43'])",set([]),subset
ipa-inline.c,cgraph_decide_inlining_incrementally-1,set(['6']),set(['6']),set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining_incrementally-2,"set(['93', '89', '64', '43'])","set(['89', '64'])","set(['93', '43'])",set([]),subset
ipa-inline.c,cgraph_decide_inlining_incrementally-3,"set(['8', '39', '93', '43'])","set(['8', '93', '43'])",set(['39']),set([]),subset
ipa-inline.c,cgraph_check_inline_limits-4,"set(['9', '3'])",set(['3']),set(['9']),set([]),subset
ipa-inline.c,cgraph_check_inline_limits-5,"set(['9', '3', '6'])","set(['9', '3', '6'])",set([]),set([]),subset
ipa-inline.c,cgraph_check_inline_limits-0,set(['26']),set(['26']),set([]),set([]),subset
ipa-inline.c,cgraph_check_inline_limits-1,set(['11']),set(['11']),set([]),set([]),subset
ipa-inline.c,cgraph_check_inline_limits-2,set(['26']),set(['26']),set([]),set([]),subset
ipa-inline.c,cgraph_check_inline_limits-3,set(['14']),set(['14']),set([]),set([]),subset
ipa-inline.c,cgraph_clone_inlined_nodes-0,set(['19']),set(['19']),set([]),set([]),subset
ipa-inline.c,cgraph_clone_inlined_nodes-1,"set(['13', '12'])","set(['13', '12'])",set([]),set([]),subset
ipa-inline.c,inline_indirect_intraprocedural_analysis-0,"set(['8', '4'])",set(['4']),set(['8']),set([]),subset
ipa-inline.c,cgraph_edge_badness-0,set(['29']),set(['29']),set([]),set([]),subset
ipa-inline.c,gimple_assign_rhs_code-0,set(['2']),set(['2']),set([]),set([]),subset
ipa-inline.c,gt_pch_pa_order-0,"set(['10', '2'])",set(['2']),set(['10']),set([]),subset
ipa-inline.c,cgraph_edge_badness-1,set(['29']),set(['29']),set([]),set([]),subset
ipa-inline.c,likely_eliminated_by_inlining_p-1,"set(['46', '27', '36', '48'])","set(['27', '36'])","set(['46', '48'])",set([]),subset
ipa-inline.c,likely_eliminated_by_inlining_p-0,"set(['46', '44', '48'])",set(['48']),"set(['46', '44'])",set([]),subset
ipa-inline.c,likely_eliminated_by_inlining_p-3,"set(['46', '44', '48'])","set(['44', '48'])",set(['46']),set([]),subset
ipa-inline.c,likely_eliminated_by_inlining_p-2,"set(['24', '46', '48', '40'])","set(['24', '40'])","set(['46', '48'])",set([]),subset
ipa-inline.c,likely_eliminated_by_inlining_p-5,"set(['46', '14', '48'])",set(['14']),"set(['46', '48'])",set([]),subset
ipa-inline.c,likely_eliminated_by_inlining_p-4,"set(['9', '46', '48'])",set(['9']),"set(['46', '48'])",set([]),subset
ipa-inline.c,cgraph_edge_badness-2,"set(['24', '25', '26', '14', '23', '16'])","set(['24', '25', '26', '14', '23', '16'])",set([]),set([]),subset
ipa-inline.c,cgraph_mark_inline_edge-5,set(['10']),set(['10']),set([]),set([]),subset
ipa-inline.c,cgraph_mark_inline_edge-4,set(['10']),set(['10']),set([]),set([]),subset
ipa-inline.c,estimate_function_body_sizes-4,"set(['33', '18', '36', '7', '32', '9'])","set(['33', '18', '36', '7', '32', '9'])",set([]),set([]),subset
ipa-inline.c,estimate_function_body_sizes-5,set(['7']),set(['7']),set([]),set([]),subset
ipa-inline.c,cgraph_mark_inline_edge-1,set(['10']),set(['10']),set([]),set([]),subset
ipa-inline.c,cgraph_mark_inline_edge-0,set(['25']),set(['25']),set([]),set([]),subset
ipa-inline.c,cgraph_mark_inline_edge-3,set(['9']),set(['9']),set([]),set([]),subset
ipa-inline.c,cgraph_mark_inline_edge-2,set(['25']),set(['25']),set([]),set([]),subset
ipa-inline.c,cgraph_decide_recursive_inlining-8,"set(['24', '62', '27', '20'])","set(['24', '62', '27', '20'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_recursive_inlining-7,"set(['62', '14'])",set(['14']),set(['62']),set([]),subset
ipa-inline.c,cgraph_decide_recursive_inlining-6,"set(['62', '20', '48'])","set(['62', '20', '48'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_recursive_inlining-5,"set(['62', '20', '48'])","set(['62', '48'])",set(['20']),set([]),subset
ipa-inline.c,cgraph_decide_recursive_inlining-4,"set(['62', '6'])","set(['62', '6'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_recursive_inlining-3,"set(['62', '6'])","set(['62', '6'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_recursive_inlining-2,"set(['24', '62', '20'])",set(['24']),"set(['62', '20'])",set([]),subset
ipa-inline.c,cgraph_decide_recursive_inlining-1,"set(['62', '56'])","set(['62', '56'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_recursive_inlining-0,set(['62']),set(['62']),set([]),set([]),subset
ipa-inline.c,cgraph_estimate_time_after_inlining-0,"set(['2', '4'])","set(['2', '4'])",set([]),set([]),subset
ipa-inline.c,inline_generate_summary-0,set(['3']),set(['3']),set([]),set([]),subset
ipa-inline.c,update_callee_keys-0,set(['1']),set(['1']),set([]),set([]),subset
ipa-inline.c,lookup_recursive_calls-0,"set(['1', '10'])","set(['1', '10'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining-2,"set(['47', '62', '37', '35', '70'])","set(['47', '62'])","set(['37', '35', '70'])",set([]),subset
ipa-inline.c,cgraph_decide_inlining-3,"set(['37', '35', '99', '70', '102', '78'])","set(['37', '35', '99', '70', '102', '78'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining-0,"set(['37', '29', '35', '4', '102', '78'])","set(['37', '29', '35', '4', '102', '78'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining-1,"set(['37', '35', '70'])",set(['70']),"set(['37', '35'])",set([]),subset
ipa-inline.c,cgraph_decide_inlining-6,"set(['18', '4'])","set(['18', '4'])",set([]),set([]),subset
ipa-inline.c,cgraph_decide_inlining-7,"set(['10', '4', '18'])",set(['10']),"set(['18', '4'])",set([]),subset
ipa-inline.c,cgraph_decide_inlining-4,"set(['102', '37', '35', '78'])","set(['102', '37', '78'])",set(['35']),set([]),subset
ipa-inline.c,cgraph_decide_inlining-5,"set(['47', '57', '37', '35', '60', '70'])","set(['47', '57', '37', '35', '60', '70'])",set([]),set([]),subset
ipa-inline.c,inline_transform-3,"set(['24', '5'])",set(['5']),set(['24']),set([]),subset
ipa-inline.c,inline_transform-2,"set(['24', '23'])","set(['24', '23'])",set([]),set([]),subset
ipa-inline.c,inline_transform-1,set(['24']),set(['24']),set([]),set([]),subset
ipa-inline.c,cgraph_edge_badness-3,{},{},set([]),set([]),subset
ipa-inline.c,leaf_node_p-0,set(['9']),set(['9']),set([]),set([]),subset
ipa-inline.c,leaf_node_p-1,set(['9']),set(['9']),set([]),set([]),subset
ipa-inline.c,leaf_node_p-2,set(['1']),set(['1']),set([]),set([]),subset
ipa-inline.c,inline_transform-0,set(['24']),set(['24']),set([]),set([]),subset
ipa-inline.c,cgraph_edge_badness-4,"set(['24', '10', '26', '12', '25'])","set(['10', '12'])","set(['24', '25', '26'])",set([]),subset
omp-low.c,optab_for_tree_code-1,set(['180']),set(['180']),set([]),set([]),subset
omp-low.c,optab_for_tree_code-0,set(['180']),set(['180']),set([]),set([]),subset
omp-low.c,sign_expand_binop-1,set(['20']),set(['20']),set([]),set([]),subset
omp-low.c,sign_expand_binop-0,set(['20']),set(['20']),set([]),set([]),subset
omp-low.c,sign_expand_binop-2,"set(['9', '20'])","set(['9', '20'])",set([]),set([]),subset
omp-low.c,expand_ffs-1,set(['18']),set(['18']),set([]),set([]),subset
omp-low.c,expand_ffs-0,set(['18']),set(['18']),set([]),set([]),subset
omp-low.c,expand_ffs-3,"set(['10', '17', '18'])","set(['10', '17', '18'])",set([]),set([]),subset
omp-low.c,expand_ffs-2,"set(['10', '17', '18'])","set(['10', '17', '18'])",set([]),set([]),subset
omp-low.c,expand_omp_single-0,set(['2']),set(['2']),set([]),set([]),subset
omp-low.c,expand_binop-25,"set(['298', '297', '176', '167', '160', '171'])","set(['167', '160', '171'])","set(['297', '298', '176'])",set([]),subset
omp-low.c,expand_binop-24,"set(['176', '297', '298', '171', '156'])",set(['156']),"set(['176', '171', '298', '297'])",set([]),subset
omp-low.c,expand_binop-21,"set(['47', '75', '63', '297', '78'])",set(['63']),"set(['47', '75', '78', '297'])",set([]),subset
omp-low.c,expand_binop-20,"set(['47', '75', '62', '63', '297', '78'])","set(['62', '63'])","set(['47', '75', '78', '297'])",set([]),subset
omp-low.c,expand_binop-23,"set(['176', '297', '298', '171', '156'])",set(['156']),"set(['176', '171', '298', '297'])",set([]),subset
omp-low.c,expand_binop-22,"set(['297', '92', '106', '298'])",set(['92']),"set(['297', '106', '298'])",set([]),subset
omp-low.c,get_rtx_code-0,set(['16']),set(['16']),set([]),set([]),subset
omp-low.c,extract_omp_for_data-0,"set(['120', '132', '131', '40'])",set(['120']),"set(['132', '131', '40'])",set([]),subset
omp-low.c,extract_omp_for_data-1,"set(['40', '108', '109', '100', '106', '107'])",set(['100']),"set(['108', '109', '106', '107', '40'])",set([]),subset
omp-low.c,extract_omp_for_data-2,"set(['40', '108', '109', '100', '106', '107'])",set(['100']),"set(['108', '109', '106', '107', '40'])",set([]),subset
omp-low.c,extract_omp_for_data-3,"set(['132', '131', '124', '4', '40'])","set(['132', '131', '124', '4', '40'])",set([]),set([]),subset
omp-low.c,extract_omp_for_data-4,"set(['108', '92', '107', '40', '109'])",set(['92']),"set(['108', '109', '107', '40'])",set([]),subset
omp-low.c,extract_omp_for_data-5,"set(['11', '13', '12', '4'])","set(['11', '13', '12', '4'])",set([]),set([]),subset
omp-low.c,extract_omp_for_data-6,"set(['11', '13', '12', '4'])","set(['11', '13', '12', '4'])",set([]),set([]),subset
omp-low.c,extract_omp_for_data-7,"set(['129', '131', '132', '40', '127'])","set(['129', '131', '132', '40', '127'])",set([]),set([]),subset
omp-low.c,extract_omp_for_data-8,"set(['142', '143', '95', '40', '108', '109', '138', '106', '107', '105'])","set(['142', '143', '95', '40', '108', '109', '138', '106', '107', '105'])",set([]),set([]),subset
omp-low.c,extract_omp_for_data-9,"set(['46', '47', '40'])","set(['46', '47'])",set(['40']),set([]),subset
omp-low.c,gt_ggc_m_P13libfunc_entry4htab-0,"set(['20', '5', '21'])",set(['5']),"set(['20', '21'])",set([]),subset
omp-low.c,expand_omp_for-0,"set(['79', '78'])",set(['78']),set(['79']),set([]),subset
omp-low.c,expand_omp_for-1,"set(['79', '78'])",set(['78']),set(['79']),set([]),subset
omp-low.c,expand_abs_nojump-1,"set(['38', '51', '36', '48', '50'])","set(['51', '36', '48', '50'])",set(['38']),set([]),subset
omp-low.c,expand_abs_nojump-0,"set(['38', '51', '36', '48', '50'])","set(['51', '50', '48'])","set(['38', '36'])",set([]),subset
omp-low.c,expand_abs_nojump-3,set(['2']),set(['2']),set([]),set([]),subset
omp-low.c,expand_abs_nojump-2,"set(['38', '33', '45', '51', '50', '9'])","set(['38', '33', '45', '51', '50', '9'])",set([]),set([]),subset
omp-low.c,shift_optab_p-0,set(['3']),set(['3']),set([]),set([]),subset
omp-low.c,maybe_emit_unop_insn-3,set(['2']),set(['2']),set([]),set([]),subset
omp-low.c,maybe_emit_unop_insn-2,set(['4']),set(['4']),set([]),set([]),subset
omp-low.c,maybe_emit_unop_insn-1,set(['16']),set(['16']),set([]),set([]),subset
omp-low.c,maybe_emit_unop_insn-0,set(['16']),set(['16']),set([]),set([]),subset
omp-low.c,gen_sub3_insn-1,set(['6']),set(['6']),set([]),set([]),subset
omp-low.c,gen_sub3_insn-0,set(['6']),set(['6']),set([]),set([]),subset
omp-low.c,emit_cmp_and_jump_insns-1,"set(['3', '5'])","set(['3', '5'])",set([]),set([]),subset
omp-low.c,emit_cmp_and_jump_insns-0,set(['3']),set(['3']),set([]),set([]),subset
omp-low.c,expand_copysign-1,"set(['19', '18', '29'])","set(['19', '18', '29'])",set([]),set([]),subset
omp-low.c,expand_copysign-0,set(['29']),set(['29']),set([]),set([]),subset
omp-low.c,expand_copysign-3,"set(['26', '29'])","set(['26', '29'])",set([]),set([]),subset
omp-low.c,expand_copysign-2,set(['29']),set(['29']),set([]),set([]),subset
omp-low.c,expand_copysign-4,"set(['19', '29'])",set(['19']),set(['29']),set([]),subset
omp-low.c,is_gimple_omp-0,set(['3']),set(['3']),set([]),set([]),subset
omp-low.c,expand_subword_shift-3,"set(['21', '7', '6'])","set(['21', '7', '6'])",set([]),set([]),subset
omp-low.c,expand_subword_shift-2,"set(['21', '7'])","set(['21', '7'])",set([]),set([]),subset
